"","year","id","wrkstat","evwork","PRESTG10","natcrime","health","abhlth","fear","fepresch","fammhneg","safehlth","trdunion","physhlth","mntlhlth","hlthdays","hyperten","arthrtis","diabetes","depress","misswork","hlthphys","hlthmntl","abinspay","inteduc","savejobs","spschool","hlthcare","prvdschl","strngun","conschls","immcrime","crimlose","ballot","hlthstrt","rhlthend","yr_bal_id"
"4826",2016,2288,"WORKING PARTTIME",NA,28,"TOO LITTLE","fair","yes","no",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"neither",NA,NA,NA,"BALLOT C",NA,NA,"2016BALLOT C2288"
"4827",2016,2289,"retired","yes",27,NA,"fair","yes","no","disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all interested","IN FAVOR","SPEND MORE","PROBAB SHOULD BE","Government",NA,NA,NA,NA,"BALLOT A",NA,NA,"2016BALLOT A2289"
"4828",2016,2290,"WORKING FULLTIME",NA,45,NA,"excellent","yes","yes",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"neither",NA,NA,NA,"BALLOT C","good","good","2016BALLOT C2290"
"4829",2016,2291,"KEEPING HOUSE","no",NA,"ABOUT RIGHT",NA,NA,NA,"disagree",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderately interested","neither","SPEND MORE","DEFIN SHOULD BE","Family, relatives or friends",NA,NA,NA,NA,"BALLOT B",NA,NA,"2016BALLOT B2291"
"4830",2016,2292,"WORKING FULLTIME",NA,42,NA,"good","yes","no",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agree",NA,NA,NA,"BALLOT C","excellent","excellent","2016BALLOT C2292"
"4831",2016,2293,"WORKING FULLTIME",NA,28,NA,"good","no","no",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agree",NA,NA,NA,"BALLOT C","good","good","2016BALLOT C2293"
"4832",2016,2294,"retired","yes",35,NA,"good","yes","yes","disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very interested","STRONGLY IN FAVOR","SPEND MUCH MORE","DEFIN SHOULD BE","Government",NA,NA,NA,NA,"BALLOT A","excellent","excellent","2016BALLOT A2294"
"4833",2016,2295,"WORKING FULLTIME",NA,48,"TOO LITTLE","good","yes","no",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agree",NA,NA,NA,"BALLOT C",NA,NA,"2016BALLOT C2295"
"4834",2016,2296,"WORKING FULLTIME",NA,44,NA,"good",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agree",NA,NA,NA,"BALLOT C","good","good","2016BALLOT C2296"
"4835",2016,2297,"retired","yes",38,"TOO LITTLE",NA,NA,NA,"agree",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all interested","IN FAVOR","SPEND MUCH MORE","PROBAB SHOULD BE","Government",NA,NA,NA,NA,"BALLOT B",NA,NA,"2016BALLOT B2297"
"4836",2016,2298,"UNEMPL, LAID OFF",NA,45,NA,"good","yes","no","disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderately interested","STRONGLY IN FAVOR","SPEND MORE","DEFIN SHOULD BE","Government",NA,NA,NA,NA,"BALLOT A","poor","poor","2016BALLOT A2298"
"4837",2016,2299,"KEEPING HOUSE","yes",35,NA,NA,NA,NA,"disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agree",NA,NA,NA,"BALLOT B","excellent","good","2016BALLOT B2299"
"4838",2016,2300,"retired","yes",61,NA,"poor","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderately interested","IN FAVOR","SPEND MUCH MORE","DEFIN SHOULD BE","Government",NA,NA,NA,NA,"BALLOT A","excellent","excellent","2016BALLOT A2300"
"4839",2016,2301,"WORKING FULLTIME",NA,40,"TOO LITTLE","fair","yes","yes",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"disagree",NA,NA,NA,"BALLOT C",NA,NA,"2016BALLOT C2301"
"4840",2016,2302,"KEEPING HOUSE","no",NA,NA,"fair","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agree",NA,NA,NA,"BALLOT C","fair","good","2016BALLOT C2302"
"4841",2016,2303,"WORKING FULLTIME",NA,45,NA,NA,NA,NA,"STRONGLY DISAGREE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agree",NA,NA,NA,"BALLOT B","excellent","good","2016BALLOT B2303"
"4842",2016,2304,"KEEPING HOUSE","yes",48,"ABOUT RIGHT","fair","no","no","STRONGLY DISAGREE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very interested","STRONGLY IN FAVOR","SPEND MORE","DEFIN SHOULD BE","Government",NA,NA,NA,NA,"BALLOT A",NA,NA,"2016BALLOT A2304"
"4843",2016,2305,"WORKING FULLTIME",NA,44,NA,"good","yes","yes",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STRONGLY DISAGREE",NA,NA,NA,"BALLOT C","excellent","good","2016BALLOT C2305"
"4844",2016,2306,"WORKING FULLTIME",NA,46,"ABOUT RIGHT",NA,NA,NA,"disagree",NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very interested","STRONGLY IN FAVOR","SPEND MUCH MORE","DEFIN SHOULD BE","Government",NA,NA,NA,NA,"BALLOT B",NA,NA,"2016BALLOT B2306"
"4845",2016,2307,"WORKING FULLTIME",NA,65,"TOO LITTLE","good","yes","yes","disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very interested","neither","SPEND MORE","PROBAB SHOULD BE","Government",NA,NA,NA,NA,"BALLOT A",NA,NA,"2016BALLOT A2307"
"4846",2016,2308,"WORKING FULLTIME",NA,33,NA,"good","yes","no","disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very interested","against","SPEND SAME","DEFIN SHOULD BE","Government",NA,NA,NA,NA,"BALLOT A","excellent","good","2016BALLOT A2308"
"4847",2016,2309,"WORKING PARTTIME",NA,37,NA,"good","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STRONGLY AGREE",NA,NA,NA,"BALLOT C","good","good","2016BALLOT C2309"
"4848",2016,2310,"WORKING FULLTIME",NA,33,"ABOUT RIGHT","fair","no","yes",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agree",NA,NA,NA,"BALLOT C",NA,NA,"2016BALLOT C2310"
"4849",2016,2311,"UNEMPL, LAID OFF",NA,40,NA,NA,NA,NA,"disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agree",NA,NA,NA,"BALLOT B","good","good","2016BALLOT B2311"
"4850",2016,2312,"retired","yes",66,"TOO MUCH","fair","yes","no","STRONGLY AGREE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderately interested","neither","SPEND MORE","DEFIN SHOULD NOT BE","Government",NA,NA,NA,NA,"BALLOT A",NA,NA,"2016BALLOT A2312"
"4851",2016,2313,"retired","yes",39,NA,"good","yes","no","disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderately interested","neither","SPEND MORE","PROBAB SHOULD BE","Government",NA,NA,NA,NA,"BALLOT A","good",NA,"2016BALLOT A2313"
"4852",2016,2314,"retired","yes",72,"ABOUT RIGHT","good","yes","no",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agree",NA,NA,NA,"BALLOT C",NA,NA,"2016BALLOT C2314"
"4853",2016,2315,"UNEMPL, LAID OFF",NA,35,"TOO LITTLE","good","no","no","STRONGLY AGREE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderately interested","IN FAVOR","SPEND MORE","PROBAB SHOULD BE","Family, relatives or friends",NA,NA,NA,NA,"BALLOT A",NA,NA,"2016BALLOT A2315"
"4854",2016,2316,"KEEPING HOUSE","yes",NA,NA,NA,NA,NA,"agree",NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderately interested","STRONGLY IN FAVOR","SPEND MUCH MORE","DEFIN SHOULD BE","Government",NA,NA,NA,NA,"BALLOT B",NA,NA,"2016BALLOT B2316"
"4855",2016,2317,"WORKING FULLTIME",NA,32,"TOO LITTLE","good","yes","no","STRONGLY DISAGREE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderately interested","neither","SPEND SAME","PROBAB SHOULD BE","Government",NA,NA,NA,NA,"BALLOT A",NA,NA,"2016BALLOT A2317"
"4856",2016,2318,"WORKING FULLTIME",NA,60,NA,"good","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agree",NA,NA,NA,"BALLOT C","excellent","excellent","2016BALLOT C2318"
"4857",2016,2319,"WORKING FULLTIME",NA,38,"TOO LITTLE",NA,NA,NA,"disagree",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all interested","IN FAVOR","SPEND MORE","PROB SHOULD NOT BE","Government",NA,NA,NA,NA,"BALLOT B",NA,NA,"2016BALLOT B2319"
"4858",2016,2320,"retired","yes",39,NA,"good","yes","no","STRONGLY DISAGREE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very interested","neither","SPEND MUCH MORE","PROBAB SHOULD BE","Government",NA,NA,NA,NA,"BALLOT A","good","good","2016BALLOT A2320"
"4859",2016,2321,"WORKING FULLTIME",NA,48,NA,NA,NA,NA,"STRONGLY AGREE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STRONGLY AGREE",NA,NA,NA,"BALLOT B","fair","fair","2016BALLOT B2321"
"4860",2016,2322,"WORKING FULLTIME",NA,28,"TOO LITTLE","good","yes","no","agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderately interested","neither","SPEND MORE","PROB SHOULD NOT BE","Government",NA,NA,NA,NA,"BALLOT A",NA,NA,"2016BALLOT A2322"
"4861",2016,2323,"WORKING FULLTIME",NA,73,NA,"good","yes","no","disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very interested","IN FAVOR","SPEND MUCH MORE","DEFIN SHOULD BE","Government",NA,NA,NA,NA,"BALLOT A","excellent","excellent","2016BALLOT A2323"
"4862",2016,2324,"WORKING FULLTIME",NA,48,NA,"good","yes","no","disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very interested","IN FAVOR","SPEND MUCH MORE","DEFIN SHOULD BE","Government",NA,NA,NA,NA,"BALLOT A","excellent","good","2016BALLOT A2324"
"4863",2016,2325,"school","yes",52,"TOO LITTLE","good","yes","yes",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STRONGLY AGREE",NA,NA,NA,"BALLOT C",NA,NA,"2016BALLOT C2325"
"4864",2016,2326,"WORKING FULLTIME",NA,55,"ABOUT RIGHT","good","yes","no","disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderately interested","neither","SPEND SAME","PROBAB SHOULD BE","Government",NA,NA,NA,NA,"BALLOT A",NA,NA,"2016BALLOT A2326"
"4865",2016,2327,"KEEPING HOUSE","yes",55,"TOO LITTLE",NA,NA,NA,"disagree",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderately interested","IN FAVOR","SPEND SAME","PROBAB SHOULD BE","Government",NA,NA,NA,NA,"BALLOT B",NA,NA,"2016BALLOT B2327"
"4866",2016,2328,"retired","yes",31,"TOO LITTLE","excellent","yes","no",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STRONGLY AGREE",NA,NA,NA,"BALLOT C",NA,NA,"2016BALLOT C2328"
"4867",2016,2329,"other","yes",33,NA,"poor","yes","yes",NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"neither",NA,NA,NA,"BALLOT C","poor","poor","2016BALLOT C2329"
"4868",2016,2330,"retired","yes",22,"TOO LITTLE","fair","yes","no",NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agree",NA,NA,NA,"BALLOT C",NA,NA,"2016BALLOT C2330"
"4869",2016,2331,"retired","yes",60,NA,NA,NA,NA,"disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"disagree",NA,NA,NA,"BALLOT B","good","excellent","2016BALLOT B2331"
"4870",2016,2332,"KEEPING HOUSE","yes",64,"TOO LITTLE",NA,NA,NA,"STRONGLY DISAGREE",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very interested","IN FAVOR","SPEND MORE","PROBAB SHOULD BE","Government",NA,NA,NA,NA,"BALLOT B",NA,NA,"2016BALLOT B2332"
"4871",2016,2333,"WORKING FULLTIME",NA,72,NA,"poor","yes","yes","STRONGLY DISAGREE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very interested","STRONGLY IN FAVOR","SPEND MUCH MORE","DEFIN SHOULD BE","Family, relatives or friends",NA,NA,NA,NA,"BALLOT A","good","fair","2016BALLOT A2333"
"4872",2016,2334,"WORKING FULLTIME",NA,31,"ABOUT RIGHT","fair","yes","yes",NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"neither",NA,NA,NA,"BALLOT C",NA,NA,"2016BALLOT C2334"
"4873",2016,2335,"TEMP NOT WORKING",NA,42,NA,"good","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agree",NA,NA,NA,"BALLOT C","good","good","2016BALLOT C2335"
"4874",2016,2336,"WORKING PARTTIME",NA,64,"ABOUT RIGHT",NA,NA,NA,"disagree",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very interested","against","SPEND MORE","DEFIN SHOULD BE","Government",NA,NA,NA,NA,"BALLOT B",NA,NA,"2016BALLOT B2336"
"4875",2016,2337,"WORKING FULLTIME",NA,39,NA,"excellent","yes","no","disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all interested","neither","SPEND MORE","PROBAB SHOULD BE","Religious organizations",NA,NA,NA,NA,"BALLOT A","excellent","excellent","2016BALLOT A2337"
"4876",2016,2338,"retired","yes",35,"ABOUT RIGHT","poor","yes","yes",NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"disagree",NA,NA,NA,"BALLOT C",NA,NA,"2016BALLOT C2338"
"4877",2016,2339,"WORKING PARTTIME",NA,45,"TOO MUCH","fair","no","no","disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all interested","IN FAVOR","SPEND MORE","DEFIN SHOULD BE","Government",NA,NA,NA,NA,"BALLOT A",NA,NA,"2016BALLOT A2339"
"4878",2016,2340,"WORKING FULLTIME",NA,62,"TOO LITTLE",NA,NA,NA,"agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all interested","against","SPEND LESS","PROBAB SHOULD BE","Family, relatives or friends",NA,NA,NA,NA,"BALLOT B",NA,NA,"2016BALLOT B2340"
"4879",2016,2341,"WORKING FULLTIME",NA,38,NA,"good","yes","yes","disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderately interested","IN FAVOR","SPEND MORE","DEFIN SHOULD BE","Government",NA,NA,NA,NA,"BALLOT A","excellent","good","2016BALLOT A2341"
"4880",2016,2342,"retired","yes",44,NA,"good","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agree",NA,NA,NA,"BALLOT C","good","fair","2016BALLOT C2342"
"4881",2016,2343,"retired","yes",25,"TOO LITTLE",NA,NA,NA,"disagree",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderately interested","IN FAVOR","SPEND MORE","DEFIN SHOULD BE","Government",NA,NA,NA,NA,"BALLOT B",NA,NA,"2016BALLOT B2343"
"4882",2016,2344,"WORKING FULLTIME",NA,21,"ABOUT RIGHT","excellent","yes","no","disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderately interested","IN FAVOR","SPEND MUCH MORE","DEFIN SHOULD BE","Government",NA,NA,NA,NA,"BALLOT A",NA,NA,"2016BALLOT A2344"
"4883",2016,2345,"WORKING FULLTIME",NA,35,NA,"excellent","yes","no",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"disagree",NA,NA,NA,"BALLOT C","excellent","excellent","2016BALLOT C2345"
"4884",2016,2346,"WORKING FULLTIME",NA,38,"TOO LITTLE",NA,NA,NA,"disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderately interested","against","SPEND MORE","DEFIN SHOULD BE","Government",NA,NA,NA,NA,"BALLOT B",NA,NA,"2016BALLOT B2346"
"4885",2016,2347,"other","yes",46,NA,"good","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agree",NA,NA,NA,"BALLOT C","good","fair","2016BALLOT C2347"
"4886",2016,2348,"WORKING FULLTIME",NA,65,NA,NA,NA,NA,"agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"neither",NA,NA,NA,"BALLOT B","excellent","excellent","2016BALLOT B2348"
"4887",2016,2349,"WORKING FULLTIME",NA,50,"ABOUT RIGHT","good","no","no","agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very interested","STRONGLY IN FAVOR","SPEND MORE","PROBAB SHOULD BE","Government",NA,NA,NA,NA,"BALLOT A",NA,NA,"2016BALLOT A2349"
"4888",2016,2350,"WORKING PARTTIME",NA,31,"TOO LITTLE",NA,NA,NA,"disagree",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very interested","IN FAVOR","SPEND MUCH MORE","PROB SHOULD NOT BE",NA,NA,NA,NA,NA,"BALLOT B",NA,NA,"2016BALLOT B2350"
"4889",2016,2351,"retired","yes",31,"ABOUT RIGHT","good","yes","no",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"neither",NA,NA,NA,"BALLOT C",NA,NA,"2016BALLOT C2351"
"4890",2016,2352,"WORKING FULLTIME",NA,50,NA,NA,NA,NA,"disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"neither",NA,NA,NA,"BALLOT B","excellent","excellent","2016BALLOT B2352"
"4891",2016,2353,"WORKING PARTTIME",NA,50,NA,"excellent","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"disagree",NA,NA,NA,"BALLOT C","excellent","excellent","2016BALLOT C2353"
"4892",2016,2354,"WORKING FULLTIME",NA,59,"ABOUT RIGHT",NA,NA,NA,"disagree",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very interested","IN FAVOR","SPEND MORE","PROB SHOULD NOT BE","Family, relatives or friends",NA,NA,NA,NA,"BALLOT B",NA,NA,"2016BALLOT B2354"
"4893",2016,2355,"TEMP NOT WORKING",NA,61,NA,"good","yes","no","disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderately interested","against","SPEND MUCH MORE","PROB SHOULD NOT BE","Government",NA,NA,NA,NA,"BALLOT A","excellent","excellent","2016BALLOT A2355"
"4894",2016,2356,"WORKING PARTTIME",NA,47,"ABOUT RIGHT","good","yes","no",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agree",NA,NA,NA,"BALLOT C",NA,NA,"2016BALLOT C2356"
"4895",2016,2357,"retired","yes",72,NA,NA,NA,NA,"disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STRONGLY DISAGREE",NA,NA,NA,"BALLOT B","good","good","2016BALLOT B2357"
"4896",2016,2358,"WORKING FULLTIME",NA,56,"TOO LITTLE",NA,NA,NA,"STRONGLY DISAGREE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderately interested","IN FAVOR","SPEND MORE","PROB SHOULD NOT BE","Family, relatives or friends",NA,NA,NA,NA,"BALLOT B",NA,NA,"2016BALLOT B2358"
"4897",2016,2359,"retired","yes",34,"ABOUT RIGHT","excellent","yes","no","disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very interested","neither","SPEND SAME","PROB SHOULD NOT BE","Government",NA,NA,NA,NA,"BALLOT A",NA,NA,"2016BALLOT A2359"
"4898",2016,2360,"WORKING FULLTIME",NA,39,NA,"good","yes","no",NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STRONGLY DISAGREE",NA,NA,NA,"BALLOT C","excellent","good","2016BALLOT C2360"
"4899",2016,2361,"WORKING FULLTIME",NA,60,"TOO LITTLE","excellent","yes","no",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STRONGLY DISAGREE",NA,NA,NA,"BALLOT C",NA,NA,"2016BALLOT C2361"
"4900",2016,2362,"WORKING FULLTIME",NA,50,NA,NA,NA,NA,"disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"disagree",NA,NA,NA,"BALLOT B","good","good","2016BALLOT B2362"
"4901",2016,2363,"WORKING PARTTIME",NA,35,NA,NA,NA,NA,"STRONGLY DISAGREE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"neither",NA,NA,NA,"BALLOT B","excellent","excellent","2016BALLOT B2363"
"4902",2016,2364,"WORKING FULLTIME",NA,61,"ABOUT RIGHT","good","yes","no",NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agree",NA,NA,NA,"BALLOT C",NA,NA,"2016BALLOT C2364"
"4903",2016,2365,"other","yes",31,"TOO LITTLE","good","yes","no","disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderately interested","neither","SPEND SAME","DEFIN SHOULD BE","Government",NA,NA,NA,NA,"BALLOT A",NA,NA,"2016BALLOT A2365"
"4904",2016,2366,"retired","yes",70,NA,"excellent","yes","yes",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STRONGLY AGREE",NA,NA,NA,"BALLOT C","fair","fair","2016BALLOT C2366"
"4905",2016,2367,"retired","yes",24,NA,NA,NA,NA,"agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"disagree",NA,NA,NA,"BALLOT B","good","good","2016BALLOT B2367"
"4906",2016,2368,"WORKING FULLTIME",NA,53,"ABOUT RIGHT","good","yes","no","STRONGLY DISAGREE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very interested","against","SPEND MUCH MORE","PROBAB SHOULD BE","Government",NA,NA,NA,NA,"BALLOT A",NA,NA,"2016BALLOT A2368"
"4907",2016,2369,"KEEPING HOUSE","yes",32,NA,"good","no","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STRONGLY AGREE",NA,NA,NA,"BALLOT C","good","good","2016BALLOT C2369"
"4908",2016,2370,"retired","yes",60,"TOO LITTLE",NA,NA,NA,"disagree",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderately interested","neither","SPEND MORE","PROBAB SHOULD BE","Government",NA,NA,NA,NA,"BALLOT B",NA,NA,"2016BALLOT B2370"
"4909",2016,2371,"WORKING PARTTIME",NA,33,"ABOUT RIGHT","good","yes","no",NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STRONGLY AGREE",NA,NA,NA,"BALLOT C",NA,NA,"2016BALLOT C2371"
"4910",2016,2372,"KEEPING HOUSE","yes",51,NA,NA,NA,NA,"disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STRONGLY AGREE",NA,NA,NA,"BALLOT B","good","fair","2016BALLOT B2372"
"4911",2016,2373,"WORKING FULLTIME",NA,46,"TOO LITTLE","good","no","no","agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderately interested","neither","SPEND LESS","DEFIN SHOULD NOT BE","Family, relatives or friends",NA,NA,NA,NA,"BALLOT A",NA,NA,"2016BALLOT A2373"
"4912",2016,2374,"KEEPING HOUSE","yes",46,"ABOUT RIGHT",NA,NA,NA,"agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very interested","neither","SPEND MORE","DEFIN SHOULD BE","Government",NA,NA,NA,NA,"BALLOT B",NA,NA,"2016BALLOT B2374"
"4913",2016,2375,"UNEMPL, LAID OFF",NA,31,"TOO LITTLE","good","yes","no",NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agree",NA,NA,NA,"BALLOT C",NA,NA,"2016BALLOT C2375"
"4914",2016,2376,"WORKING FULLTIME",NA,72,NA,"excellent","yes","no",NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"neither",NA,NA,NA,"BALLOT C","good","good","2016BALLOT C2376"
