ncessch,state,lat,lon,cbsa,school_year,cbsatype,cnty,nmcnty
410394001029,OR,45.490611,-122.53147100000001,38900,2017-2018,1,41051,Multnomah County
410394001030,OR,45.479111,-122.52872,38900,2017-2018,1,41051,Multnomah County
410394001031,OR,45.508352,-122.52583100000001,38900,2017-2018,1,41051,Multnomah County
410394001032,OR,45.525545,-122.530275,38900,2017-2018,1,41051,Multnomah County
410394001033,OR,45.509938,-122.54113000000001,38900,2017-2018,1,41051,Multnomah County
410394001035,OR,45.521381000000005,-122.543896,38900,2017-2018,1,41051,Multnomah County
410394001036,OR,45.501378,-122.543548,38900,2017-2018,1,41051,Multnomah County
410394001037,OR,45.515666,-122.52640400000001,38900,2017-2018,1,41051,Multnomah County
410394001676,OR,45.494046000000004,-122.54903300000001,38900,2017-2018,1,41051,Multnomah County
410394004180,OR,45.494425,-122.551792,38900,2017-2018,1,41051,Multnomah County
410394004181,OR,45.504419,-122.522191,38900,2017-2018,1,41051,Multnomah County
410396000308,OR,42.969970000000004,-123.16616,40700,2017-2018,2,41019,Douglas County
410399000228,OR,45.216193000000004,-123.084776,38900,2017-2018,1,41071,Yamhill County
410399001264,OR,45.218433000000005,-123.07828500000001,38900,2017-2018,1,41071,Yamhill County
410399001265,OR,45.216152,-123.084742,38900,2017-2018,1,41071,Yamhill County
410402000358,OR,44.467497,-119.53807200000001,N,2017-2018,0,41023,Grant County
410417000367,OR,43.008306000000005,-118.686328,N,2017-2018,0,41025,Harney County
410429000372,OR,43.330091,-119.279103,N,2017-2018,0,41025,Harney County
410435000316,OR,43.661795000000005,-123.309182,40700,2017-2018,2,41019,Douglas County
410435000317,OR,43.660090000000004,-123.312533,40700,2017-2018,2,41019,Douglas County
410438000369,OR,43.805710000000005,-118.37819200000001,N,2017-2018,0,41025,Harney County
410441001162,OR,45.455037000000004,-121.12346600000001,45520,2017-2018,2,41065,Wasco County
410450000410,OR,42.470623,-122.79751100000001,32780,2017-2018,1,41029,Jackson County
410450000413,OR,42.622415000000004,-122.80986300000001,32780,2017-2018,1,41029,Jackson County
410450000414,OR,42.43079,-122.8401,32780,2017-2018,1,41029,Jackson County
410450000416,OR,42.484146,-122.793597,32780,2017-2018,1,41029,Jackson County
410450000417,OR,42.475127,-122.802108,32780,2017-2018,1,41029,Jackson County
410450001416,OR,42.42637,-122.62223100000001,32780,2017-2018,1,41029,Jackson County
410450001586,OR,42.484116,-122.799711,32780,2017-2018,1,41029,Jackson County
410450001587,OR,42.437707,-122.828134,32780,2017-2018,1,41029,Jackson County
410450001681,OR,42.47167,-122.80430100000001,32780,2017-2018,1,41029,Jackson County
410450001831,OR,42.47167,-122.80430100000001,32780,2017-2018,1,41029,Jackson County
410453001089,OR,45.739868,-119.18953900000001,25840,2017-2018,2,41059,Umatilla County
410459001140,OR,45.565099000000004,-117.921135,29260,2017-2018,2,41061,Union County
410459001141,OR,45.562766,-117.92389200000001,29260,2017-2018,2,41061,Union County
410462000322,OR,43.638117,-123.57059600000001,40700,2017-2018,2,41019,Douglas County
410470000139,OR,45.291203,-122.332999,38900,2017-2018,1,41005,Clackamas County
410470000140,OR,45.296857,-122.33422200000001,38900,2017-2018,1,41005,Clackamas County
410470000142,OR,45.293686,-122.33301900000001,38900,2017-2018,1,41005,Clackamas County
410470000143,OR,45.295882,-122.33154300000001,38900,2017-2018,1,41005,Clackamas County
410470001766,OR,45.36159,-122.35266100000001,38900,2017-2018,1,41005,Clackamas County
410470001778,OR,45.361639000000004,-122.35265000000001,38900,2017-2018,1,41005,Clackamas County
410474000530,OR,44.035028000000004,-123.107757,21660,2017-2018,1,41039,Lane County
410474000531,OR,44.123733,-123.137939,21660,2017-2018,1,41039,Lane County
410474000533,OR,44.142661000000004,-123.07242900000001,21660,2017-2018,1,41039,Lane County
410474000537,OR,44.005402000000004,-123.084646,21660,2017-2018,1,41039,Lane County
410474000538,OR,44.035306,-123.07223800000001,21660,2017-2018,1,41039,Lane County
410474000542,OR,44.099622000000004,-123.076676,21660,2017-2018,1,41039,Lane County
410474000544,OR,44.087485,-123.139356,21660,2017-2018,1,41039,Lane County
410474000548,OR,44.038090000000004,-123.14406100000001,21660,2017-2018,1,41039,Lane County
410474000550,OR,44.078638000000005,-123.12358900000001,21660,2017-2018,1,41039,Lane County
410474000553,OR,44.114631,-123.144181,21660,2017-2018,1,41039,Lane County
410474000555,OR,43.993610000000004,-123.175093,21660,2017-2018,1,41039,Lane County
410474000559,OR,44.071188,-123.09996100000001,21660,2017-2018,1,41039,Lane County
410474000561,OR,44.090304,-123.07917900000001,21660,2017-2018,1,41039,Lane County
410474000562,OR,44.087448,-123.142572,21660,2017-2018,1,41039,Lane County
410474000564,OR,44.035883,-123.155135,21660,2017-2018,1,41039,Lane County
410474000565,OR,44.117118000000005,-123.120405,21660,2017-2018,1,41039,Lane County
410474000566,OR,44.075206,-123.06576700000001,21660,2017-2018,1,41039,Lane County
410474000567,OR,44.010001,-123.031041,21660,2017-2018,1,41039,Lane County
410474000568,OR,44.033037,-123.08284200000001,21660,2017-2018,1,41039,Lane County
410474000569,OR,44.007722,-123.08525200000001,21660,2017-2018,1,41039,Lane County
410474000571,OR,44.094734,-123.13154600000001,21660,2017-2018,1,41039,Lane County
410474000572,OR,44.082408,-123.072748,21660,2017-2018,1,41039,Lane County
410474000573,OR,44.037655,-123.08673200000001,21660,2017-2018,1,41039,Lane County
410474000575,OR,44.039264,-123.15088200000001,21660,2017-2018,1,41039,Lane County
410474000690,OR,44.01623,-123.111491,21660,2017-2018,1,41039,Lane County
410474001344,OR,44.013807,-123.075124,21660,2017-2018,1,41039,Lane County
410474001345,OR,44.078833,-123.07612,21660,2017-2018,1,41039,Lane County
410474001348,OR,44.09514,-123.136594,21660,2017-2018,1,41039,Lane County
410474001359,OR,44.095132,-123.13658600000001,21660,2017-2018,1,41039,Lane County
410474001491,OR,44.006385,-123.076363,21660,2017-2018,1,41039,Lane County
410474001492,OR,44.027390000000004,-123.096157,21660,2017-2018,1,41039,Lane County
410474001593,OR,44.030658,-123.09250200000001,21660,2017-2018,1,41039,Lane County
410474001604,OR,44.042905000000005,-123.115317,21660,2017-2018,1,41039,Lane County
410474001609,OR,44.071236,-123.05503900000001,21660,2017-2018,1,41039,Lane County
410474001737,OR,44.035448,-123.11532100000001,21660,2017-2018,1,41039,Lane County
410474001781,OR,44.025317,-123.07597200000001,21660,2017-2018,1,41039,Lane County
410474001848,OR,44.03204,-123.04960100000001,21660,2017-2018,1,41039,Lane County
410474001858,OR,44.01623,-123.111491,21660,2017-2018,1,41039,Lane County
410495000597,OR,44.072508,-123.35457600000001,21660,2017-2018,1,41039,Lane County
410495000599,OR,44.049597,-123.350136,21660,2017-2018,1,41039,Lane County
410495000600,OR,44.068738,-123.353029,21660,2017-2018,1,41039,Lane County
410495000601,OR,44.073722000000004,-123.361474,21660,2017-2018,1,41039,Lane County
410495001595,OR,44.055146,-123.354669,21660,2017-2018,1,41039,Lane County
410502001383,OR,42.263055,-118.67056600000001,N,2017-2018,0,41025,Harney County
410508001148,OR,45.424955000000004,-117.272046,N,2017-2018,0,41063,Wallowa County
410508001149,OR,45.424933,-117.27196300000001,N,2017-2018,0,41063,Wallowa County
410510000643,OR,43.988479,-124.104747,21660,2017-2018,1,41039,Lane County
410510000644,OR,43.986129,-124.10453500000001,21660,2017-2018,1,41039,Lane County
410510000645,OR,43.99213,-124.10587500000001,21660,2017-2018,1,41039,Lane County
410516001182,OR,45.521707,-123.054038,38900,2017-2018,1,41067,Washington County
410516001183,OR,45.490183,-123.12739,38900,2017-2018,1,41067,Washington County
410516001184,OR,45.512023,-123.061992,38900,2017-2018,1,41067,Washington County
410516001186,OR,45.526816000000004,-123.116336,38900,2017-2018,1,41067,Washington County
410516001187,OR,45.51605,-123.092421,38900,2017-2018,1,41067,Washington County
410516001188,OR,45.515884,-123.07465400000001,38900,2017-2018,1,41067,Washington County
410516001189,OR,45.5352,-123.119624,38900,2017-2018,1,41067,Washington County
410516001339,OR,45.52188,-123.12563300000001,38900,2017-2018,1,41067,Washington County
410516001578,OR,45.514615,-123.07241200000001,38900,2017-2018,1,41067,Washington County
410516001724,OR,45.519437,-123.11328400000001,38900,2017-2018,1,41067,Washington County
410525001375,OR,45.001485,-120.213335,N,2017-2018,0,41069,Wheeler County
410531000370,OR,42.827994000000004,-118.91453000000001,N,2017-2018,0,41025,Harney County
410531001756,OR,42.827994000000004,-118.91453000000001,N,2017-2018,0,41025,Harney County
410543001247,OR,45.434556,-123.14251800000001,38900,2017-2018,1,41067,Washington County
410543001249,OR,45.435542000000005,-123.143859,38900,2017-2018,1,41067,Washington County
410561000144,OR,45.382124000000005,-122.59311100000001,38900,2017-2018,1,41005,Clackamas County
410561000145,OR,45.394085000000004,-122.586685,38900,2017-2018,1,41005,Clackamas County
410561000146,OR,45.387102,-122.597063,38900,2017-2018,1,41005,Clackamas County
410561001774,OR,45.384768,-122.59853500000001,38900,2017-2018,1,41005,Clackamas County
410564000326,OR,42.735695,-123.42429000000001,40700,2017-2018,2,41019,Douglas County
410564000327,OR,42.743908000000005,-123.414253,40700,2017-2018,2,41019,Douglas County
410567000302,OR,43.307394,-123.086437,40700,2017-2018,2,41019,Douglas County
410567000303,OR,43.2996,-123.09701100000001,40700,2017-2018,2,41019,Douglas County
410567000305,OR,43.299565,-123.09645,40700,2017-2018,2,41019,Douglas County
410576000249,OR,42.409892,-124.41425000000001,15060,2017-2018,2,41015,Curry County
410576000257,OR,42.407866,-124.421806,15060,2017-2018,2,41015,Curry County
410591000457,OR,42.410581,-123.348584,24420,2017-2018,1,41033,Josephine County
410591000458,OR,42.460347,-123.33182400000001,24420,2017-2018,1,41033,Josephine County
410591000459,OR,42.449918000000004,-123.31359900000001,24420,2017-2018,1,41033,Josephine County
410591000460,OR,42.457681,-123.33092400000001,24420,2017-2018,1,41033,Josephine County
410591000461,OR,42.428763000000004,-123.39013800000001,24420,2017-2018,1,41033,Josephine County
410591000462,OR,42.427704,-123.298759,24420,2017-2018,1,41033,Josephine County
410591000463,OR,42.415718,-123.333894,24420,2017-2018,1,41033,Josephine County
410591000464,OR,42.44448,-123.31818600000001,24420,2017-2018,1,41033,Josephine County
410591000970,OR,42.433128,-123.349027,24420,2017-2018,1,41033,Josephine County
410600000098,OR,45.420672,-122.41448600000001,38900,2017-2018,1,41005,Clackamas County
410600000525,OR,45.523951000000004,-122.43828500000001,38900,2017-2018,1,41051,Multnomah County
410600000534,OR,45.480265,-122.38490200000001,38900,2017-2018,1,41051,Multnomah County
410600000988,OR,45.493263,-122.41782500000001,38900,2017-2018,1,41051,Multnomah County
410600000989,OR,45.49313,-122.42069500000001,38900,2017-2018,1,41051,Multnomah County
410600000990,OR,45.492542,-122.39631200000001,38900,2017-2018,1,41051,Multnomah County
410600000991,OR,45.514058,-122.427733,38900,2017-2018,1,41051,Multnomah County
410600000992,OR,45.515515,-122.44014100000001,38900,2017-2018,1,41051,Multnomah County
410600000993,OR,45.491066000000004,-122.383784,38900,2017-2018,1,41051,Multnomah County
410600000994,OR,45.496751,-122.43535700000001,38900,2017-2018,1,41051,Multnomah County
410600000995,OR,45.468777,-122.35302100000001,38900,2017-2018,1,41051,Multnomah County
410600000996,OR,45.468886000000005,-122.35631500000001,38900,2017-2018,1,41051,Multnomah County
410600001040,OR,45.506336000000005,-122.43000400000001,38900,2017-2018,1,41051,Multnomah County
410600001041,OR,45.485467,-122.353487,38900,2017-2018,1,41051,Multnomah County
410600001303,OR,45.492736,-122.45469100000001,38900,2017-2018,1,41051,Multnomah County
410600001304,OR,45.514442,-122.406468,38900,2017-2018,1,41051,Multnomah County
410600001571,OR,45.508066,-122.44048300000001,38900,2017-2018,1,41051,Multnomah County
410600001733,OR,45.510772,-122.41987300000001,38900,2017-2018,1,41051,Multnomah County
410600001757,OR,45.40963,-122.42273100000001,38900,2017-2018,1,41005,Clackamas County
410600001787,OR,45.507566000000004,-122.44078800000001,38900,2017-2018,1,41051,Multnomah County
410600004182,OR,45.484647,-122.407403,38900,2017-2018,1,41051,Multnomah County
410600004183,OR,45.486384,-122.40706100000001,38900,2017-2018,1,41051,Multnomah County
410612000758,OR,43.865609,-117.608259,36620,2017-2018,2,41045,Malheur County
410627001084,OR,45.85073,-118.653564,25840,2017-2018,2,41059,Umatilla County
410630000677,OR,45.843264000000005,-119.26745100000001,25840,2017-2018,2,41059,Umatilla County
410630001093,OR,45.844824,-119.29882900000001,25840,2017-2018,2,41059,Umatilla County
410630001094,OR,45.844306,-119.287102,25840,2017-2018,2,41059,Umatilla County
410630001095,OR,45.837056000000004,-119.30027100000001,25840,2017-2018,2,41059,Umatilla County
410630001096,OR,45.826829000000004,-119.304347,25840,2017-2018,2,41059,Umatilla County
410630001097,OR,45.835913000000005,-119.292696,25840,2017-2018,2,41059,Umatilla County
410630001293,OR,45.836833,-119.270476,25840,2017-2018,2,41059,Umatilla County
410630001439,OR,45.830311,-119.30465500000001,25840,2017-2018,2,41059,Umatilla County
410651000382,OR,45.703568000000004,-121.52059700000001,26220,2017-2018,2,41027,Hood River County
410651000383,OR,45.624971,-121.54382000000001,26220,2017-2018,2,41027,Hood River County
410651000384,OR,45.521974,-121.59344100000001,26220,2017-2018,2,41027,Hood River County
410651000386,OR,45.695100000000004,-121.54320500000001,26220,2017-2018,2,41027,Hood River County
410651000387,OR,45.704492,-121.528146,26220,2017-2018,2,41027,Hood River County
410651000388,OR,45.637442,-121.55611900000001,26220,2017-2018,2,41027,Hood River County
410651000389,OR,45.667061000000004,-121.892041,26220,2017-2018,2,41027,Hood River County
410651000390,OR,45.684629,-121.54646400000001,26220,2017-2018,2,41027,Hood River County
410660000011,OR,44.347837,-117.26276200000001,N,2017-2018,0,41001,Baker County
410663001137,OR,45.462356,-117.965519,29260,2017-2018,2,41061,Union County
410671000769,OR,44.723018,-123.00934900000001,41420,2017-2018,1,41047,Marion County
410671000770,OR,44.730986,-123.01624400000001,41420,2017-2018,1,41047,Marion County
410671001294,OR,44.731762,-123.01133300000001,41420,2017-2018,1,41047,Marion County
410674000451,OR,44.632788000000005,-121.12369500000001,N,2017-2018,0,41031,Jefferson County
410674000452,OR,44.587536,-121.17198,N,2017-2018,0,41031,Jefferson County
410674000454,OR,44.757672,-121.256951,N,2017-2018,0,41031,Jefferson County
410674000456,OR,44.630053000000004,-121.122855,N,2017-2018,0,41031,Jefferson County
410674000656,OR,44.634208,-121.105642,N,2017-2018,0,41031,Jefferson County
410674001446,OR,44.83375,-120.483941,45520,2017-2018,2,41065,Wasco County
410674001569,OR,44.628274000000005,-121.121345,N,2017-2018,0,41031,Jefferson County
410674001852,OR,44.62995,-121.131921,N,2017-2018,0,41031,Jefferson County
410675000158,OR,45.929549,-123.498012,11820,2017-2018,2,41007,Clatsop County
410678000347,OR,44.399046,-118.94959,N,2017-2018,0,41023,Grant County
410678000349,OR,44.13667,-118.97194900000001,N,2017-2018,0,41023,Grant County
410678000350,OR,44.404062,-118.948355,N,2017-2018,0,41023,Grant County
410682000697,OR,42.976147000000005,-117.05439100000001,36620,2017-2018,2,41045,Malheur County
410682000760,OR,42.977867,-117.05352500000001,36620,2017-2018,2,41045,Malheur County
410682001423,OR,43.31675,-117.108681,36620,2017-2018,2,41045,Malheur County
410687001142,OR,45.559399,-116.83516,N,2017-2018,0,41063,Wallowa County
410687001145,OR,45.352658,-117.22287700000001,N,2017-2018,0,41063,Wallowa County
410690000422,OR,42.254433,-123.152606,32780,2017-2018,1,41029,Jackson County
410690000465,OR,42.170034,-123.652291,24420,2017-2018,1,41033,Josephine County
410690000466,OR,42.506928,-123.373911,24420,2017-2018,1,41033,Josephine County
410690000467,OR,42.420732,-123.31148700000001,24420,2017-2018,1,41033,Josephine County
410690000468,OR,42.447369,-123.414544,24420,2017-2018,1,41033,Josephine County
410690000470,OR,42.34839,-123.33476200000001,24420,2017-2018,1,41033,Josephine County
410690000471,OR,42.166986,-123.64327300000001,24420,2017-2018,1,41033,Josephine County
410690000472,OR,42.362731000000004,-123.36275200000001,24420,2017-2018,1,41033,Josephine County
410690000473,OR,42.506517,-123.371986,24420,2017-2018,1,41033,Josephine County
410690000477,OR,42.218642,-123.27332200000001,24420,2017-2018,1,41033,Josephine County
410690000479,OR,42.325721,-123.33675000000001,24420,2017-2018,1,41033,Josephine County
410690000480,OR,42.167327,-123.63159700000001,24420,2017-2018,1,41033,Josephine County
